,src,trg,time
34343,704,799,1085424666
34344,799,704,1085424779
34345,617,103,1085424802
34346,704,799,1085424817
34347,547,1169,1085424845
34348,802,1283,1085424923
34349,498,495,1085424949
34350,495,950,1085424959
34351,114,770,1085424977
34352,495,1113,1085425152
34353,296,353,1085425162
34354,1281,1356,1085425180
34355,831,1049,1085425181
34356,569,128,1085425220
34357,1281,462,1085425226
34358,1132,725,1085425237
34359,296,1127,1085425254
34360,1281,462,1085425278
34361,1281,1344,1085425306
34362,799,704,1085425330
34363,1281,1227,1085425339
34364,26,1176,1085425358
34365,495,646,1085425449
34366,26,63,1085425569
34367,1281,487,1085425589
34368,422,6,1085425591
34369,1281,799,1085425605
34370,1281,831,1085425626
34371,523,1032,1085425639
34372,103,617,1085425683
34373,1317,919,1085425695
34374,26,1281,1085425699
34375,704,799,1085425739
34376,495,1043,1085425782
34377,1255,462,1085425833
34378,725,1132,1085425836
34379,1032,523,1085425839
34380,523,1032,1085425869
34381,799,704,1085425882
34382,704,799,1085425913
34383,495,68,1085425946
34384,1335,1359,1085425948
34385,1231,704,1085425984
34386,1284,50,1085426002
34387,495,42,1085426042
34388,1284,1105,1085426065
34389,799,704,1085426077
34390,462,1281,1085426102
34391,1349,1255,1085426149
34392,704,1231,1085426151
34393,1169,547,1085426157
34394,1349,1281,1085426173
34395,462,1255,1085426179
34396,547,1169,1085426209
34397,576,1283,1085426235
34398,1169,547,1085426267
34399,1169,547,1085426295
34400,547,1169,1085426296
34401,1255,462,1085426299
34402,547,1169,1085426304
34403,1032,523,1085426311
34404,1349,1255,1085426332
34405,1183,1360,1085426334
34406,1169,547,1085426341
34407,576,966,1085426349
34408,1281,26,1085426356
34409,1183,1361,1085426361
34410,547,1169,1085426364
34411,831,1281,1085426367
34412,1281,462,1085426397
34413,1183,1356,1085426419
34414,503,617,1085426447
34415,1281,495,1085426454
34416,1183,1354,1085426459
34417,1183,1355,1085426491
34418,1349,1255,1085426499
34419,1349,1281,1085426525
34420,26,1281,1085426601
34421,1169,547,1085426603
34422,547,1169,1085426639
34423,487,1281,1085426662
34424,462,1255,1085426666
34425,462,1281,1085426712
34426,1255,462,1085426726
34427,1169,547,1085426808
34428,547,1169,1085426862
34429,249,607,1085426866
34430,1349,1255,1085426916
34431,980,639,1085426967
34432,462,1255,1085426984
34433,1349,1255,1085426984
34434,495,585,1085427003
34435,249,1359,1085427019
34436,495,498,1085427051
34437,1255,462,1085427064
34438,1349,1255,1085427113
34439,1331,615,1085427123
34440,19,1281,1085427139
34441,372,353,1085427145
34442,131,1281,1085427167
34443,372,1362,1085427220
34444,1281,26,1085427300
34445,1169,547,1085427312
34446,323,950,1085427313
34447,1349,1281,1085427315
34448,1281,487,1085427316
34449,323,42,1085427335
34450,1349,1255,1085427340
34451,1281,487,1085427346
34452,1281,462,1085427370
34453,372,938,1085427375
34454,315,994,1085427379
34455,315,777,1085427396
34456,26,1281,1085427404
34457,547,1169,1085427420
34458,1281,131,1085427429
34459,1118,1281,1085427437
34460,1281,1349,1085427437
34461,1176,26,1085427462
34462,1349,1281,1085427465
34463,1281,26,1085427469
34464,1281,1349,1085427525
34465,462,1281,1085427531
34466,342,495,1085427532
34467,1349,1281,1085427539
34468,1255,1349,1085427540
34469,1169,547,1085427543
34470,372,233,1085427580
34471,770,437,1085427735
34472,353,372,1085427767
34473,454,1043,1085427802
34474,233,372,1085427809
34475,569,372,1085427814
34476,19,1281,1085427826
34477,26,1176,1085427850
34478,26,1281,1085427885
34479,474,1349,1085427971
34480,494,372,1085427991
34481,372,353,1085428018
34482,1349,474,1085428038
34483,372,233,1085428039
34484,372,233,1085428048
34485,1349,1255,1085428074
34486,323,42,1085428076
34487,474,1349,1085428125
34488,770,544,1085428130
34489,1349,474,1085428163
34490,462,1255,1085428178
34491,569,372,1085428212
34492,474,1349,1085428236
34493,770,315,1085428259
34494,1349,474,1085428266
34495,986,834,1085428268
34496,353,372,1085428268
34497,800,1281,1085428274
34498,770,315,1085428301
34499,474,1349,1085428328
34500,585,495,1085428351
34501,814,1281,1085428360
34502,114,770,1085428368
34503,1349,474,1085428387
34504,337,1168,1085428454
34505,462,1281,1085428530
34506,1168,337,1085428643
34507,474,1349,1085428646
34508,878,1355,1085428702
34509,1349,474,1085428705
34510,323,42,1085428721
34511,1215,1083,1085428778
34512,644,1295,1085428859
34513,474,1349,1085428933
34514,338,1302,1085429025
34515,986,19,1085429053
34516,986,19,1085429226
34517,525,19,1085429295
34518,53,975,1085429438
34519,199,971,1085429451
34520,516,94,1085429559
34521,679,1363,1085429617
34522,323,725,1085429677
34523,601,400,1085429694
34524,596,57,1085429772
34525,793,353,1085429854
34526,1038,1281,1085429982
34527,626,42,1085429998
34528,42,626,1085430124
34529,1178,42,1085430328
34530,337,777,1085430340
34531,777,337,1085430394
34532,626,42,1085430407
34533,1113,495,1085430439
34534,1359,1343,1085430550
34535,596,605,1085430558
34536,342,1040,1085430732
34537,245,573,1085430740
34538,245,542,1085430769
34539,245,339,1085430790
34540,245,102,1085430812
34541,483,821,1085431027
34542,199,654,1085431053
34543,1271,1329,1085431085
34544,679,398,1085431091
34545,50,1284,1085431109
34546,398,132,1085431114
34547,679,398,1085431183
34548,1352,372,1085431216
34549,542,245,1085431317
34550,357,1169,1085431353
34551,199,1364,1085431358
34552,199,1363,1085431408
34553,679,398,1085431427
34554,573,245,1085431433
34555,1326,97,1085431516
34556,357,701,1085431530
34557,834,1196,1085431539
34558,679,398,1085431596
34559,1302,338,1085431663
34560,617,103,1085431685
34561,753,1271,1085431794
34562,753,1271,1085431834
34563,770,1302,1085431851
34564,1045,269,1085431863
34565,342,1040,1085431879
34566,306,408,1085431891
34567,1045,638,1085431893
34568,1045,654,1085431948
34569,903,754,1085431994
34570,963,654,1085431995
34571,1302,753,1085432018
34572,1045,1040,1085432030
34573,357,1169,1085432045
34574,753,1302,1085432052
34575,1045,1026,1085432101
34576,679,398,1085432139
34577,306,777,1085432148
34578,105,1353,1085432154
34579,339,245,1085432174
34580,306,352,1085432185
34581,131,654,1085432218
34582,63,26,1085432266
34583,950,353,1085432276
34584,1326,1123,1085432277
34585,654,963,1085432306
34586,950,1346,1085432330
34587,1176,26,1085432339
34588,378,396,1085432392
34589,131,654,1085432402
34590,679,1174,1085432429
34591,378,396,1085432439
34592,871,306,1085432445
34593,950,495,1085432446
34594,1284,50,1085432494
34595,1281,462,1085432498
34596,1281,19,1085432520
34597,1281,26,1085432532
34598,333,42,1085432549
34599,871,1365,1085432565
34600,871,306,1085432587
34601,1281,814,1085432597
34602,654,131,1085432608
34603,1281,462,1085432620
34604,323,950,1085432622
34605,50,1284,1085432686
34606,871,306,1085432691
34607,131,654,1085432726
34608,131,654,1085432733
34609,654,131,1085432761
34610,131,654,1085432780
34611,1346,950,1085432788
34612,1295,644,1085432794
34613,654,131,1085432805
34614,679,398,1085432828
34615,431,605,1085432897
34616,131,654,1085432898
34617,131,654,1085432929
34618,1038,1281,1085432959
34619,654,131,1085432992
34620,479,1338,1085433019
34621,323,753,1085433041
34622,605,254,1085433070
34623,679,398,1085433095
34624,1365,1366,1085433097
34625,912,375,1085433104
34626,306,439,1085433115
34627,950,1346,1085433120
34628,431,605,1085433125
34629,439,306,1085433163
34630,323,950,1085433192
34631,323,753,1085433219
34632,132,398,1085433234
34633,642,1338,1085433240
34634,398,132,1085433263
34635,398,132,1085433287
34636,431,605,1085433305
34637,871,814,1085433341
34638,323,753,1085433352
34639,681,617,1085433396
34640,132,398,1085433472
34641,431,605,1085433481
34642,1113,1131,1085433497
34643,1321,198,1085433501
34644,938,372,1085433522
34645,323,950,1085433525
34646,398,132,1085433591
34647,753,638,1085433597
34648,431,605,1085433603
34649,26,63,1085433612
34650,132,398,1085433637
34651,753,642,1085433693
34652,26,1176,1085433742
34653,131,654,1085433767
34654,398,132,1085433769
34655,1196,357,1085433775
34656,431,605,1085433781
34657,323,753,1085433786
34658,26,1281,1085433796
34659,257,1183,1085433831
34660,431,605,1085433853
34661,63,26,1085433883
34662,306,555,1085433972
34663,577,683,1085433995
34664,323,753,1085433999
34665,257,1178,1085434071
34666,431,605,1085434183
34667,431,605,1085434258
34668,642,753,1085434271
34669,1367,1365,1085434290
34670,1178,42,1085434313
34671,323,753,1085434317
34672,342,753,1085434320
34673,679,1174,1085434358
34674,431,605,1085434388
34675,342,1362,1085434442
34676,1178,257,1085434446
34677,725,547,1085434481
34678,1368,752,1085434494
34679,1284,50,1085434529
34680,596,605,1085434567
34681,753,642,1085434648
34682,868,249,1085434683
34683,323,753,1085434715
34684,1233,588,1085434725
34685,104,817,1085434732
34686,997,415,1085434736
34687,605,596,1085434762
34688,257,1178,1085434797
34689,431,605,1085434798
34690,44,189,1085434825
34691,834,175,1085434830
34692,323,753,1085434912
34693,105,577,1085434913
34694,642,753,1085435011
34695,323,753,1085435066
34696,871,437,1085435076
34697,725,547,1085435098
34698,770,437,1085435181
34699,871,1021,1085435190
34700,462,1281,1085435206
34701,753,642,1085435321
34702,1326,983,1085435327
34703,63,1271,1085435358
34704,323,753,1085435394
34705,1183,353,1085435534
34706,596,605,1085435557
34707,479,1018,1085435578
34708,596,605,1085435676
34709,800,1072,1085435712
34710,800,1072,1085435777
34711,638,753,1085435780
34712,638,1045,1085435799
34713,415,997,1085435805
34714,294,831,1085435807
34715,800,1072,1085435825
34716,834,1365,1085435836
34717,1233,337,1085435844
34718,454,1369,1085435847
34719,800,1072,1085435904
34720,1183,236,1085435907
34721,679,161,1085435981
34722,1117,856,1085436007
34723,176,864,1085436008
34724,447,719,1085436009
34725,800,1072,1085436044
34726,523,870,1085436142
34727,800,1072,1085436160
34728,800,1072,1085436219
34729,800,1072,1085436243
34730,560,908,1085436324
34731,42,353,1085436326
34732,800,1072,1085436348
34733,1178,257,1085436396
34734,800,1072,1085436469
34735,864,176,1085436472
34736,679,161,1085436482
34737,1043,454,1085436494
34738,981,831,1085436520
34739,176,864,1085436525
34740,864,176,1085436578
34741,871,981,1085436599
34742,871,981,1085436611
34743,1021,176,1085436619
34744,800,1072,1085436636
34745,1289,212,1085436650
34746,176,864,1085436655
34747,176,1021,1085436686
34748,454,1043,1085436729
34749,1285,638,1085436730
34750,643,638,1085436753
34751,1283,938,1085436779
34752,731,1283,1085436801
34753,800,1072,1085436832
34754,800,1072,1085436864
34755,1255,462,1085436870
34756,1283,864,1085436913
34757,631,775,1085436937
34758,631,625,1085436961
34759,800,1072,1085436965
34760,323,643,1085436992
34761,1131,1113,1085437006
34762,12,142,1085437067
34763,800,1072,1085437070
34764,793,1131,1085437079
34765,1043,454,1085437087
34766,323,643,1085437109
34767,513,1283,1085437114
34768,679,1174,1085437122
34769,638,736,1085437171
34770,800,1072,1085437186
34771,800,1072,1085437197
34772,817,104,1085437222
34773,1283,513,1085437256
34774,454,1043,1085437259
34775,1043,495,1085437260
34776,714,316,1085437278
34777,257,90,1085437281
34778,323,753,1085437292
34779,1043,454,1085437303
34780,323,643,1085437312
34781,81,400,1085437326
34782,800,1072,1085437341
34783,462,1255,1085437345
34784,800,1072,1085437390
34785,456,1246,1085437442
34786,817,104,1085437457
34787,338,1302,1085437466
34788,638,1285,1085437479
34789,638,643,1085437489
34790,800,523,1085437494
34791,878,1255,1085437519
34792,1169,357,1085437530
34793,1255,462,1085437531
34794,1072,615,1085437569
34795,1255,878,1085437570
34796,498,638,1085437590
34797,175,834,1085437591
34798,495,864,1085437607
34799,546,437,1085437622
34800,323,643,1085437653
34801,454,1043,1085437664
34802,919,332,1085437673
34803,878,598,1085437710
34804,598,878,1085437767
34805,372,938,1085437767
34806,1236,337,1085437802
34807,1178,257,1085437803
34808,643,638,1085437808
34809,462,1255,1085437812
34810,1236,638,1085437870
34811,878,1255,1085437875
34812,638,1370,1085437883
34813,1255,462,1085437885
34814,1246,456,1085437913
34815,498,864,1085437930
34816,1285,638,1085437930
34817,1255,878,1085437941
34818,714,517,1085437965
34819,372,454,1085437979
34820,372,454,1085437986
34821,1236,498,1085438005
34822,638,1371,1085438006
34823,454,372,1085438028
34824,878,598,1085438041
34825,372,454,1085438053
34826,1236,984,1085438060
34827,454,372,1085438104
34828,257,1178,1085438148
34829,638,643,1085438183
34830,462,1255,1085438214
34831,1236,638,1085438225
34832,1236,984,1085438259
34833,1018,479,1085438268
34834,341,1255,1085438277
34835,864,498,1085438283
34836,1283,1302,1085438287
34837,372,1014,1085438288
34838,1255,341,1085438318
34839,1326,638,1085438321
34840,1236,392,1085438331
34841,72,1283,1085438339
34842,638,1326,1085438343
34843,341,1255,1085438362
34844,1255,462,1085438364
34845,1255,341,1085438370
34846,1236,440,1085438373
34847,638,498,1085438392
34848,1236,638,1085438416
34849,372,475,1085438430
34850,341,1255,1085438436
34851,1283,72,1085438453
34852,1326,638,1085438455
34853,598,878,1085438457
34854,1255,341,1085438457
34855,1236,984,1085438513
34856,372,864,1085438519
34857,498,638,1085438524
34858,498,864,1085438537
34859,1236,984,1085438565
34860,341,1255,1085438569
34861,323,950,1085438571
34862,1236,498,1085438602
34863,1255,341,1085438607
34864,569,372,1085438609
34865,462,1255,1085438619
34866,878,1255,1085438622
34867,852,1361,1085438627
34868,1255,462,1085438649
34869,1255,878,1085438660
34870,341,1255,1085438664
34871,475,372,1085438676
34872,1236,984,1085438680
34873,864,372,1085438693
34874,1255,341,1085438702
34875,864,498,1085438705
34876,1236,1372,1085438716
34877,72,1283,1085438729
34878,638,1326,1085438756
34879,341,1255,1085438774
34880,1326,638,1085438799
34881,777,306,1085438810
34882,1255,341,1085438839
34883,1236,638,1085438848
34884,598,546,1085438851
34885,714,1255,1085438888
34886,1236,984,1085438891
34887,878,1255,1085438898
34888,710,1373,1085438903
34889,462,1255,1085438911
34890,1043,454,1085438924
34891,638,1326,1085438935
34892,1255,714,1085438950
34893,1236,638,1085438962
34894,285,1126,1085438974
34895,1255,878,1085438979
34896,341,1255,1085438979
34897,479,1018,1085438985
34898,323,950,1085438994
34899,1255,462,1085438996
34900,53,620,1085439006
34901,1176,26,1085439007
34902,468,1372,1085439010
34903,1255,341,1085439023
34904,1189,1370,1085439045
34905,1236,1050,1085439046
34906,173,1283,1085439089
34907,546,598,1085439098
34908,173,1283,1085439106
34909,1189,502,1085439108
34910,341,1255,1085439130
34911,714,1255,1085439134
34912,1236,984,1085439137
34913,1370,638,1085439140
34914,638,1370,1085439165
34915,285,1097,1085439173
34916,1236,638,1085439182
34917,1370,1189,1085439187
34918,1326,638,1085439188
34919,323,341,1085439203
34920,638,1326,1085439210
34921,1255,341,1085439215
34922,1189,1370,1085439226
34923,1189,1370,1085439234
34924,1370,638,1085439239
34925,1236,638,1085439249
34926,1178,257,1085439257
34927,1255,714,1085439264
34928,323,341,1085439269
34929,285,1284,1085439272
34930,1370,1189,1085439281
34931,341,1255,1085439282
34932,1326,638,1085439295
34933,454,1043,1085439296
34934,372,864,1085439308
34935,638,1326,1085439313
34936,323,950,1085439315
34937,1255,341,1085439320
34938,859,1287,1085439353
34939,341,1255,1085439375
34940,1236,638,1085439384
34941,1018,479,1085439392
34942,1043,454,1085439414
34943,1284,285,1085439419
34944,1255,341,1085439436
34945,1255,341,1085439437
34946,1189,1370,1085439446
34947,257,1178,1085439452
34948,454,1043,1085439456
34949,1189,1370,1085439462
34950,859,105,1085439462
34951,569,372,1085439489
34952,1236,638,1085439534
34953,710,1374,1085439550
34954,423,1255,1085439551
34955,323,341,1085439571
34956,1255,423,1085439586
34957,423,938,1085439587
34958,341,1255,1085439596
34959,1043,454,1085439618
34960,569,372,1085439629
34961,423,1255,1085439636
34962,1255,341,1085439640
34963,1255,423,1085439661
34964,710,1374,1085439669
34965,323,950,1085439678
34966,1043,495,1085439706
34967,50,1284,1085439741
34968,1375,199,1085439743
34969,341,1255,1085439749
34970,423,1255,1085439765
34971,1236,638,1085439777
34972,479,1018,1085439793
34973,1255,341,1085439795
34974,1255,423,1085439809
34975,1236,638,1085439818
34976,454,1043,1085439821
34977,714,1255,1085439966
34978,1190,1183,1085439990
34979,711,644,1085439991
34980,569,372,1085440003
34981,341,1255,1085440013
34982,1142,752,1085440023
34983,1255,714,1085440040
34984,1236,638,1085440047
34985,1043,454,1085440098
34986,1255,341,1085440100
34987,306,272,1085440117
34988,573,840,1085440120
34989,1236,1340,1085440122
34990,1190,281,1085440133
34991,341,950,1085440153
34992,1089,1365,1085440180
34993,840,573,1085440190
34994,878,1255,1085440213
34995,1142,963,1085440226
34996,1255,878,1085440261
34997,1236,1340,1085440263
34998,573,840,1085440284
34999,454,1043,1085440289
35000,479,638,1085440291
35001,1375,778,1085440296
35002,350,626,1085440298
35003,569,372,1085440357
35004,341,1255,1085440361
35005,609,389,1085440381
35006,323,950,1085440410
35007,1236,1340,1085440436
35008,840,573,1085440499
35009,1142,176,1085440515
35010,573,1292,1085440526
35011,1236,1340,1085440556
