src,trg,time
20812,4292,1153455392.0
13024,3178,1153455874.0
9836,7508,1153456028.0
12649,3178,1153457155.0
47071,19371,1153457451.0
2020,2032,1153457818.0
20101,18382,1153457847.0
4958,478,1153458067.0
4249,4250,1153458955.0
15232,5398,1153459105.0
11973,4909,1153460137.0
17492,16286,1153460834.0
8901,8897,1153461519.0
3465,577,1153462430.0
19861,8137,1153462506.0
7055,577,1153462524.0
7662,21072,1153463390.0
1379,950,1153463465.0
8894,8904,1153463770.0
7003,8933,1153463784.0
24479,3905,1153463984.0
15953,5362,1153466157.0
18023,3595,1153467560.0
8345,4569,1153468717.0
1562,20983,1153468998.0
7003,2697,1153469227.0
22738,14884,1153469410.0
8345,17727,1153469922.0
12315,3588,1153470029.0
13815,1559,1153470126.0
12649,3178,1153470153.0
3059,6061,1153471229.0
14785,14961,1153472117.0
861,862,1153473072.0
12009,15553,1153473833.0
2675,11503,1153474420.0
5085,5091,1153474587.0
9005,6297,1153475067.0
5362,15953,1153476733.0
2701,17430,1153476923.0
20823,1926,1153477784.0
6720,1565,1153478836.0
11973,4909,1153478911.0
22874,3326,1153479272.0
3842,3905,1153480326.0
5406,5405,1153480557.0
5386,5377,1153480955.0
3326,22874,1153481305.0
27891,28606,1153481808.0
12576,25132,1153482709.0
8400,14877,1153482839.0
1201,1414,1153483422.0
10098,2967,1153484625.0
14885,19469,1153484655.0
15881,15237,1153485444.0
13495,1950,1153485605.0
37333,21286,1153485749.0
94,5060,1153486026.0
10468,10470,1153486634.0
17471,10470,1153487071.0
12009,15553,1153488211.0
20811,9982,1153488248.0
2273,416,1153488806.0
11503,416,1153488900.0
20811,8594,1153488901.0
12649,416,1153489456.0
2675,2285,1153491106.0
3921,5121,1153492345.0
15893,5380,1153493539.0
484,501,1153499269.0
910,17430,1153500882.0
9908,3712,1153505655.0
499,498,1153515591.0
776,498,1153515695.0
17414,12007,1153519232.0
1966,1971,1153519632.0
477,2260,1153520568.0
897,3012,1153521366.0
19459,10103,1153523934.0
381,373,1153524439.0
5377,5386,1153524535.0
5087,7523,1153526723.0
9762,9745,1153526755.0
8954,18146,1153526761.0
1593,1295,1153527601.0
15120,12769,1153527860.0
2469,14371,1153528290.0
1559,13815,1153528786.0
17411,7280,1153529236.0
6152,13815,1153529275.0
29343,4350,1153530175.0
15419,25314,1153530286.0
8614,12986,1153531260.0
14880,1914,1153531517.0
26418,38308,1153531802.0
26418,38308,1153532048.0
8833,8937,1153532135.0
1906,8629,1153533289.0
1906,8629,1153533305.0
9836,7508,1153533722.0
17430,5086,1153534411.0
25132,12576,1153534466.0
21705,24813,1153536579.0
1084,1088,1153536952.0
19459,22488,1153537137.0
12175,3974,1153538884.0
17414,14741,1153539152.0
24157,12806,1153539780.0
3921,3881,1153540127.0
3921,10677,1153540627.0
9585,21284,1153541705.0
1910,8629,1153542531.0
3079,9375,1153543723.0
20009,16636,1153545115.0
4350,29343,1153545436.0
2923,1297,1153545582.0
5787,6986,1153545679.0
21705,4183,1153545916.0
3880,3974,1153546431.0
6773,5559,1153546540.0
9216,3974,1153546794.0
12754,5322,1153547384.0
14082,3873,1153548163.0
7528,11029,1153548657.0
19861,8124,1153549228.0
21705,4182,1153549262.0
7895,11787,1153550147.0
10027,10029,1153550582.0
3880,3974,1153550798.0
20811,23694,1153551719.0
12545,8897,1153552496.0
7199,12767,1153553830.0
7003,5609,1153555281.0
16712,12108,1153558317.0
7895,9147,1153558570.0
1206,12108,1153558598.0
14204,9147,1153558716.0
9696,9690,1153558824.0
500,6125,1153559361.0
9016,13866,1153559705.0
17430,5086,1153559846.0
13584,20962,1153560539.0
6940,6665,1153561025.0
14165,7658,1153561459.0
6716,10356,1153561756.0
19459,13861,1153562334.0
8857,8858,1153565387.0
20811,9801,1153566821.0
577,105,1153567628.0
3985,14204,1153568296.0
10205,11232,1153569036.0
12009,15553,1153569175.0
3921,9691,1153569962.0
9989,17623,1153570885.0
8908,13861,1153571370.0
17290,12982,1153571702.0
6125,500,1153572624.0
11010,101,1153573017.0
15896,8180,1153573144.0
31287,31286,1153573506.0
532,8123,1153573931.0
5989,4661,1153574056.0
9005,6297,1153574246.0
7895,12170,1153574527.0
2469,16755,1153575669.0
27206,12760,1153575916.0
6288,5603,1153576157.0
39721,12760,1153576178.0
4297,4288,1153577639.0
35234,50275,1153577714.0
5787,6986,1153578560.0
500,6125,1153579383.0
17038,715,1153582547.0
2275,377,1153582743.0
27419,23671,1153583552.0
27419,23671,1153583572.0
6114,1201,1153583809.0
14966,14876,1153587240.0
12982,17290,1153588558.0
8455,19471,1153590595.0
8181,22654,1153592101.0
22694,1361,1153607016.0
911,12438,1153614761.0
14204,9147,1153615693.0
35234,14792,1153616232.0
12788,6773,1153618090.0
26488,15039,1153618415.0
3009,2973,1153619479.0
10337,15418,1153620004.0
892,874,1153620614.0
5992,17204,1153620635.0
5249,4563,1153621073.0
5603,6288,1153623526.0
19165,7066,1153624257.0
146,608,1153624883.0
37305,17657,1153626384.0
146,150,1153627619.0
7504,10675,1153628438.0
1201,6114,1153631053.0
13495,5173,1153632638.0
1024,2674,1153633898.0
1273,1275,1153633957.0
8885,3704,1153634645.0
8145,4822,1153634820.0
1910,1911,1153634992.0
9358,3887,1153636069.0
15575,15324,1153636345.0
5428,3986,1153636548.0
10675,7504,1153636968.0
6545,2930,1153638761.0
2930,6545,1153639642.0
9965,7983,1153639792.0
6545,2930,1153639796.0
16405,11716,1153639940.0
29343,4350,1153640015.0
9358,4895,1153640862.0
14966,10675,1153642166.0
9318,7522,1153642235.0
17657,37305,1153643087.0
22694,2011,1153644634.0
3905,3842,1153645130.0
7522,8180,1153646353.0
6720,1565,1153647162.0
881,14642,1153647495.0
1906,7512,1153648403.0
29334,4350,1153650075.0
31286,31287,1153651414.0
1084,1194,1153652376.0
1378,1379,1153652559.0
10619,3778,1153653025.0
4669,2571,1153653047.0
2469,16755,1153654034.0
10675,14966,1153654415.0
2675,2680,1153654530.0
6968,11126,1153654827.0
22155,19371,1153656434.0
5064,7522,1153658505.0
12697,1372,1153658547.0
14135,1372,1153658775.0
6665,1372,1153658817.0
7910,16173,1153659000.0
5442,27680,1153659238.0
12576,25132,1153659365.0
3895,530,1153659748.0
27206,12760,1153660453.0
4350,29343,1153660557.0
4248,9747,1153660667.0
2680,2675,1153660771.0
7522,9318,1153661869.0
22900,25419,1153663896.0
7280,17411,1153665056.0
5869,5873,1153665740.0
7669,5873,1153666002.0
2310,10098,1153666076.0
2308,2316,1153666473.0
12408,14794,1153666480.0
12408,14794,1153666745.0
9318,7522,1153667759.0
11503,416,1153667946.0
3889,1211,1153669754.0
1211,3889,1153670159.0
3889,1211,1153670603.0
1211,3889,1153672499.0
25132,12576,1153674657.0
21643,7516,1153675749.0
11126,6968,1153677389.0
4529,5549,1153680327.0
803,152,1153687619.0
8583,7412,1153690494.0
4663,4027,1153692062.0
14966,10675,1153692808.0
15228,5558,1153695583.0
4027,4663,1153695962.0
9758,9747,1153700566.0
542,518,1153701725.0
892,874,1153701812.0
10736,10748,1153702695.0
7322,9358,1153703252.0
16302,9770,1153703755.0
5386,5377,1153703831.0
5377,5386,1153703947.0
15046,11013,1153704366.0
5428,7902,1153704616.0
9745,9770,1153705520.0
11126,11125,1153706583.0
11648,26918,1153707016.0
15614,18447,1153707645.0
8074,5439,1153708198.0
1379,1378,1153708676.0
12408,1997,1153709087.0
2930,3465,1153710095.0
7983,9965,1153710190.0
13374,879,1153710610.0
24533,7630,1153711751.0
8930,8932,1153712008.0
12408,14792,1153712226.0
2469,16755,1153713494.0
5333,5590,1153714120.0
38121,27419,1153714593.0
5386,5377,1153715395.0
4604,16185,1153715575.0
9965,7983,1153716575.0
12408,3086,1153716594.0
12576,25132,1153716885.0
16405,11716,1153717315.0
18903,13684,1153717764.0
2035,488,1153717956.0
18671,21282,1153718596.0
8886,1757,1153718635.0
12408,14792,1153720211.0
2181,15953,1153720700.0
2469,16755,1153720972.0
12413,7974,1153721144.0
2525,2521,1153721166.0
8342,7450,1153721662.0
2584,879,1153721841.0
25132,12576,1153722260.0
1372,14135,1153722821.0
4976,11451,1153723325.0
21643,9318,1153724041.0
15575,15324,1153724963.0
67,1973,1153725432.0
8908,13861,1153725606.0
1433,19425,1153726473.0
9762,17949,1153726842.0
2525,2313,1153727177.0
6542,8897,1153727464.0
18548,3602,1153727549.0
21018,13689,1153727989.0
12009,15553,1153728881.0
146,608,1153731584.0
6113,9965,1153731949.0
542,28787,1153732034.0
9936,9965,1153732234.0
24533,8853,1153732353.0
6627,2311,1153732617.0
8885,14882,1153733472.0
9965,6113,1153733766.0
16790,10051,1153733887.0
11606,14207,1153734608.0
8591,8592,1153735352.0
6720,1565,1153736028.0
12006,11013,1153736128.0
8857,150,1153736616.0
17430,11290,1153738932.0
11290,17430,1153739177.0
11290,17430,1153739226.0
4182,21906,1153739434.0
36369,36839,1153740070.0
861,862,1153740462.0
1594,1408,1153740501.0
3913,10675,1153741305.0
22539,8940,1153743162.0
17430,11290,1153743433.0
20072,6939,1153743475.0
6939,20072,1153743654.0
8940,22539,1153743846.0
22539,20007,1153744560.0
13304,4220,1153744614.0
22539,8940,1153744942.0
36381,36436,1153745854.0
6773,12788,1153745859.0
8940,22539,1153745915.0
3872,14966,1153746011.0
20588,20745,1153746811.0
14995,15032,1153746847.0
6542,6049,1153747224.0
8922,20418,1153747308.0
12975,8123,1153747333.0
7504,3870,1153747755.0
20418,8922,1153749088.0
8922,20418,1153750724.0
26766,21259,1153751116.0
16757,16759,1153751145.0
23465,11124,1153751648.0
21520,7970,1153752299.0
1906,8629,1153753391.0
15953,5362,1153753428.0
11290,17430,1153753625.0
10103,22488,1153754010.0
22539,8940,1153754029.0
1231,11229,1153754847.0
1378,1379,1153756561.0
533,521,1153760226.0
3490,20254,1153760683.0
3632,7897,1153771861.0
15239,15232,1153772039.0
1559,1555,1153772748.0
13738,6049,1153775956.0
21284,9585,1153776213.0
9096,22099,1153778910.0
501,6760,1153780100.0
16757,14371,1153781967.0
27419,38121,1153784714.0
17411,7280,1153784900.0
25077,6351,1153785400.0
7055,2199,1153785530.0
7061,13568,1153786698.0
23465,11118,1153786769.0
12664,7020,1153787700.0
16757,28159,1153788179.0
16561,3704,1153788935.0
483,491,1153789015.0
16796,35340,1153789396.0
15809,6840,1153790531.0
712,5357,1153791154.0
4220,13304,1153791742.0
19688,3880,1153792031.0
6113,9965,1153792143.0
9456,9285,1153794584.0
9585,21284,1153794706.0
2966,1361,1153795080.0
16757,16643,1153795503.0
3077,12438,1153795906.0
2966,2978,1153796096.0
132,8632,1153797426.0
9509,23352,1153798455.0
16757,1033,1153799046.0
6258,679,1153799161.0
712,5357,1153799314.0
6720,12441,1153800087.0
19459,6351,1153800615.0
22623,15120,1153800642.0
5873,7669,1153800706.0
5438,14882,1153802770.0
8908,6249,1153803088.0
9988,10044,1153803486.0
15520,14806,1153804880.0
21906,4182,1153806058.0
1376,1356,1153806307.0
2977,2975,1153806536.0
15809,9423,1153806845.0
1080,494,1153807748.0
15896,10542,1153808312.0
499,498,1153808576.0
5396,5403,1153808765.0
16757,27207,1153810509.0
8922,14368,1153810553.0
16757,39617,1153811216.0
5403,5396,1153811420.0
2469,16755,1153811467.0
7410,4138,1153811615.0
18548,3602,1153812070.0
146,608,1153812380.0
12838,12839,1153812782.0
7477,1973,1153812994.0
14872,3875,1153814246.0
5386,5377,1153814703.0
440,30176,1153815498.0
2109,783,1153815657.0
17430,11290,1153816038.0
16757,27211,1153816687.0
8594,20811,1153816812.0
8940,22539,1153817398.0
542,28787,1153817762.0
5428,7906,1153817810.0
275,717,1153817876.0
893,899,1153818651.0
7504,14962,1153818878.0
28034,19501,1153818913.0
14499,13584,1153819343.0
13608,782,1153819424.0
8835,8836,1153819521.0
18548,3602,1153819626.0
14961,14785,1153819867.0
12408,3086,1153820378.0
15948,18312,1153821149.0
22800,18312,1153821234.0
17438,1021,1153821291.0
10103,19459,1153822348.0
14785,14961,1153822797.0
5406,449,1153823094.0
9747,4248,1153823351.0
22539,8940,1153823756.0
4182,21906,1153824049.0
23352,9509,1153824281.0
12408,1997,1153825057.0
2851,9423,1153825513.0
87,151,1153825552.0
5008,5712,1153826270.0
1231,6435,1153826281.0
22372,10887,1153826463.0
5428,7906,1153826653.0
28325,16169,1153826739.0
22874,275,1153826954.0
10887,22372,1153827771.0
18312,22800,1153827788.0
10887,22372,1153827818.0
2975,17485,1153828405.0
6049,6542,1153828444.0
10749,6144,1153828625.0
893,899,1153828838.0
22372,10887,1153828907.0
1898,7508,1153830662.0
5334,7145,1153831173.0
26952,22345,1153832319.0
12975,22345,1153832351.0
23694,20811,1153832479.0
9801,20811,1153832582.0
14995,15032,1153832628.0
16757,16754,1153833294.0
535,11840,1153833846.0
31259,26573,1153833990.0
7669,5873,1153834135.0
15232,15236,1153834352.0
10675,5121,1153834499.0
20254,3490,1153834535.0
36561,5121,1153834715.0
17764,5121,1153834784.0
5035,11075,1153835168.0
19459,22488,1153835178.0
22535,14966,1153835533.0
11973,4909,1153836126.0
14197,10389,1153836350.0
14066,4288,1153836639.0
18382,20101,1153837565.0
146,608,1153838486.0
2695,17206,1153839018.0
3889,1211,1153839362.0
94,5060,1153839969.0
3736,5106,1153840270.0
11506,7711,1153840431.0
7522,4292,1153841031.0
9965,6113,1153841183.0
4838,5043,1153841559.0
12177,31984,1153841952.0
10021,22099,1153842527.0
8084,5054,1153842633.0
12581,5386,1153842982.0
5054,8084,1153843271.0
1182,6942,1153843592.0
2441,5548,1153844180.0
7910,16173,1153844245.0
3451,8602,1153845947.0
6663,6661,1153846124.0
25775,12984,1153850795.0
10029,10027,1153862807.0
6113,9965,1153863360.0
14473,862,1153866632.0
6840,15809,1153866810.0
18073,9016,1153867917.0
17206,2695,1153868099.0
14553,911,1153868184.0
23602,2695,1153868430.0
15809,2695,1153868517.0
1878,1434,1153869624.0
7522,17657,1153870271.0
18802,3290,1153870398.0
2469,16755,1153870914.0
5712,5008,1153871490.0
9139,1594,1153872195.0
25775,17187,1153872607.0
9016,18073,1153872762.0
14995,15032,1153873858.0
7522,5423,1153874217.0
15809,6840,1153875006.0
7522,13359,1153875230.0
23377,24533,1153876020.0
5428,5032,1153876386.0
7522,12638,1153876491.0
25775,1950,1153877416.0
5386,12581,1153878100.0
10736,8919,1153878629.0
12973,23896,1153879391.0
25775,26573,1153879642.0
6840,15809,1153879808.0
23824,6445,1153880819.0
23377,18840,1153880830.0
8836,8835,1153881731.0
2255,498,1153882099.0
5008,5712,1153882589.0
9857,7051,1153883121.0
8546,11716,1153883826.0
26573,25775,1153883873.0
39617,14371,1153884030.0
2167,1763,1153884204.0
14120,3716,1153884740.0
36561,5121,1153884851.0
17187,25775,1153885070.0
36561,5121,1153885179.0
36561,5121,1153885363.0
9857,8400,1153885665.0
5317,640,1153885907.0
2695,287,1153886034.0
10389,14197,1153886164.0
3745,3817,1153886255.0
23188,23189,1153886547.0
25775,17187,1153887055.0
7522,9318,1153887444.0
9188,19449,1153887794.0
7161,7154,1153887828.0
6670,5712,1153888026.0
690,9285,1153888057.0
3817,3745,1153888249.0
24894,12647,1153889134.0
7522,14876,1153889321.0
12649,12647,1153889341.0
12975,22345,1153890088.0
287,2695,1153890155.0
17441,9759,1153890461.0
27206,22615,1153890576.0
16332,4163,1153891181.0
12293,496,1153891894.0
5377,12581,1153892010.0
1899,15420,1153892374.0
2967,556,1153892764.0
22063,11024,1153893276.0
640,283,1153893371.0
12637,6995,1153893833.0
9857,3588,1153894182.0
16332,4163,1153894833.0
1154,1043,1153894944.0
2701,2691,1153895002.0
501,3983,1153895256.0
12649,12647,1153895370.0
9965,6113,1153895558.0
640,283,1153895630.0
8835,8836,1153896251.0
9857,5081,1153896563.0
5075,5081,1153896755.0
19459,10103,1153896773.0
2893,2703,1153896970.0
2259,3009,1153897681.0
18404,810,1153898181.0
7522,8271,1153898559.0
2810,1833,1153898633.0
3980,7510,1153898655.0
13073,21091,1153898718.0
22874,21173,1153899190.0
14136,8609,1153899674.0
2035,12638,1153900235.0
2584,5237,1153901783.0
20320,10221,1153905064.0
9857,5108,1153906850.0
12986,3875,1153907533.0
8594,3875,1153907621.0
20811,9982,1153907755.0
3980,4299,1153908926.0
6542,6049,1153909193.0
14996,14997,1153909345.0
10887,22372,1153909618.0
8504,15792,1153909727.0
532,5096,1153909874.0
532,5096,1153909906.0
22099,10021,1153910402.0
13611,16596,1153912195.0
8885,14882,1153912324.0
11648,26918,1153913074.0
15232,15236,1153913990.0
10098,10125,1153914504.0
591,5068,1153915022.0
10675,3913,1153915121.0
10675,5121,1153915248.0
9585,21284,1153915525.0
9857,9829,1153915670.0
14553,14601,1153916391.0
8594,3870,1153916438.0
9857,9825,1153916599.0
7522,8618,1153916822.0
3913,10675,1153916927.0
9762,9764,1153917208.0
640,283,1153917487.0
30503,23377,1153918301.0
4473,4475,1153918320.0
41896,45553,1153918462.0
1981,1625,1153918958.0
8741,5867,1153918966.0
10103,19459,1153919397.0
14197,10389,1153919842.0
5428,7906,1153919909.0
18322,21259,1153920668.0
2469,16755,1153921118.0
19459,6351,1153921202.0
1878,1408,1153921550.0
12175,9216,1153921898.0
9804,9216,1153922163.0
15046,11013,1153924067.0
1408,1878,1153924234.0
8119,5055,1153924762.0
3009,2259,1153925639.0
2924,2967,1153926917.0
17471,7580,1153927331.0
1211,3889,1153927933.0
5384,579,1153932664.0
2034,7660,1153934647.0
8742,1414,1153934921.0
8602,3451,1153935637.0
2741,7897,1153936724.0
1594,9139,1153945625.0
10183,7317,1153946890.0
19449,9188,1153950106.0
8400,9857,1153951208.0
5081,9857,1153951396.0
5108,9857,1153951464.0
9825,9857,1153951622.0
5237,2584,1153953518.0
10017,9313,1153954217.0
12576,25132,1153956378.0
11233,11232,1153956618.0
9216,12175,1153957206.0
6049,4665,1153958039.0
1764,3077,1153959143.0
11233,11234,1153959639.0
8613,8592,1153960043.0
8627,5101,1153960404.0
2972,12700,1153960667.0
9188,19449,1153961013.0
23713,9840,1153961787.0
21173,22874,1153961886.0
3009,2973,1153962305.0
14553,22950,1153962651.0
17069,17076,1153963236.0
5429,5442,1153964425.0
19459,10103,1153964708.0
5362,21522,1153964924.0
22199,24136,1153964956.0
591,4433,1153965207.0
6060,14194,1153965473.0
15046,11013,1153965482.0
7973,3012,1153965615.0
11371,3012,1153965636.0
1026,1595,1153966232.0
6049,21336,1153967299.0
5075,1914,1153967848.0
5009,898,1153968243.0
15575,19469,1153968272.0
10389,14197,1153968841.0
10103,19459,1153969562.0
8627,25068,1153970352.0
20418,8922,1153970871.0
14368,8922,1153970991.0
18146,8954,1153971276.0
7660,2034,1153971565.0
21827,12818,1153972530.0
523,428,1153973050.0
894,912,1153973186.0
523,428,1153973213.0
12975,10946,1153973654.0
9187,7529,1153974289.0
8627,3615,1153974350.0
5428,3986,1153975645.0
3430,3424,1153975805.0
894,912,1153976631.0
15420,1899,1153978299.0
15310,14832,1153978709.0
7525,16163,1153978829.0
415,13970,1153978907.0
19449,9188,1153979174.0
1072,1127,1153979380.0
6581,9798,1153979625.0
25132,12576,1153980129.0
12637,15213,1153980328.0
14832,15310,1153980577.0
12098,12751,1153980630.0
894,912,1153980975.0
22990,6627,1153981039.0
8548,8834,1153981355.0
25313,3914,1153982368.0
22628,2691,1153982501.0
12159,18417,1153984420.0
9005,6297,1153985238.0
8607,5057,1153987066.0
22063,11024,1153987265.0
5917,1764,1153987520.0
1764,5917,1153987696.0
2571,14163,1153987835.0
14943,1906,1153988679.0
1906,8629,1153988768.0
11522,10220,1153988853.0
2781,888,1153989366.0
17076,17069,1153989369.0
17605,24043,1153989471.0
22063,11024,1153989523.0
2469,16755,1153990754.0
18404,608,1153991015.0
25785,17636,1153991288.0
17843,17636,1153991471.0
16405,11716,1153991854.0
5091,1757,1153992440.0
13359,13617,1153992787.0
7329,6062,1153993729.0
5075,1914,1153994585.0
5091,5088,1153995074.0
26418,38308,1153995499.0
8607,5088,1153995748.0
3077,1173,1153995753.0
712,1173,1153995813.0
5064,11702,1153996196.0
15953,6298,1153996314.0
3591,15383,1153996744.0
2469,16755,1153997271.0
5091,5060,1153997295.0
5091,5065,1153997462.0
8908,13861,1153998140.0
17430,12542,1153998614.0
1372,11073,1153998893.0
10026,31414,1153999843.0
5091,9214,1153999886.0
1182,1181,1153999972.0
8607,5065,1154000514.0
9188,19449,1154000637.0
9857,5108,1154001135.0
8548,8834,1154001189.0
8607,6249,1154001274.0
5055,8119,1154002883.0
4138,7410,1154002994.0
6049,20925,1154003058.0
21827,12818,1154003323.0
8607,9939,1154003530.0
14083,15880,1154003643.0
8373,5284,1154004258.0
24043,17605,1154004445.0
7206,12927,1154004690.0
1440,2931,1154005668.0
5088,2931,1154005876.0
